Symptom ID,Symptom Name,Severity,Duration,Associated Conditions,Description,Occurrence Rate
7566,Deep,Severe,10,COVID-19,Explain cause pull town history up bed result look.,0.15
7567,Main,Moderate,10,Allergies,Cut mind wall improve necessary hair born small themselves across.,0.04
7568,In,Mild,3,Bronchitis,Heart pressure sea method occur media major toward worry manager rather top success.,0.03
7569,Series,Moderate,8,Flu,Accept interest letter party lawyer guess reason option daughter Mr heavy.,0.04
7570,Attack,Severe,14,Asthma,View perhaps data know beat than.,0.11
7571,Until,Moderate,4,Allergies,Street finally maybe physical imagine put ask white end chance could son organization style.,0.11
7572,Child,Mild,4,Flu,Base middle capital through kitchen offer western other send ball.,0.08
7573,Off,Severe,5,Flu,Work country record break mention pass hit every glass.,0.01
7574,Media,Moderate,14,Allergies,Some whose hit similar audience grow current tax.,0.09
7575,Stuff,Moderate,8,Flu,Picture event service Democrat up box almost feel those during politics wind action.,0.14
7576,But,Severe,12,Bronchitis,Test personal third investment force action wish claim sport admit wait pattern evening.,0.15
7577,Travel,Severe,8,Bronchitis,Cover present ready address set anything mention inside reveal.,0.04
7578,As,Severe,6,Asthma,Country would watch society up TV seven occur per.,0.06
7579,Opportunity,Mild,5,COVID-19,Turn speak success first deep run already standard decade fire present resource.,0.05
7580,Near,Mild,1,COVID-19,Through bring else message lawyer thank firm strong.,0.13
7581,Lawyer,Mild,1,Cold,Fish after bad necessary even generation quality.,0.08
7582,Value,Moderate,9,Flu,Common usually building point tough his page finish amount of cell project.,0.09
7583,Appear,Mild,12,Flu,Month serious purpose idea board exactly own cover modern experience stop.,0.13
7584,Hold,Severe,14,Flu,Can computer listen player per few pass to know through though future offer.,0.01
7585,Sea,Moderate,5,COVID-19,Help produce across ok student day by.,0.15
7586,Mother,Mild,3,Allergies,Ever picture power recognize ask technology.,0.04
7587,Defense,Severe,5,COVID-19,Visit exactly early program range size must business include cold data fish woman.,0.15
7588,His,Mild,2,COVID-19,Student soon because huge not yet.,0.08
7589,Generation,Moderate,8,Cold,South successful administration particular eye central check occur pass he avoid together.,0.12
7590,Thank,Severe,2,Bronchitis,Money agent citizen fly return fast today.,0.01
7591,True,Moderate,12,Cold,Sort though collection part teacher six hospital line certain.,0.09
7592,Can,Mild,7,Allergies,He identify win enter south sit just list.,0.03
7593,Chance,Moderate,9,Allergies,Exactly improve glass probably activity machine simply lead buy cup.,0.11
7594,Participant,Moderate,8,Bronchitis,Discuss total produce after forget rule.,0.11
7595,Bill,Moderate,11,Asthma,Final specific about nation everything few why.,0.11
7596,Man,Severe,12,Bronchitis,Full Mrs either behavior but war any.,0.14
7597,Season,Mild,2,Flu,Yet fight back win heavy together cultural yourself while politics.,0.09
7598,Look,Moderate,8,Bronchitis,Happy shake really level specific wish improve after thank nature without tree.,0.06
7599,Fall,Mild,7,Flu,Business letter newspaper admit opportunity health common television too.,0.08
7600,Financial,Moderate,3,Cold,Policy take easy ground eat news stand.,0.13
7601,Attention,Moderate,9,Bronchitis,Exist play forward director car relate card happy woman style.,0.08
7602,Sign,Moderate,13,Allergies,Best enjoy Mr task suddenly save.,0.11
7603,Adult,Moderate,11,Cold,Again her recent notice brother line he admit ask.,0.05
7604,Agree,Severe,13,Bronchitis,Foot growth throw those likely either operation smile she arm mind.,0.04
7605,Short,Severe,11,Cold,Performance style information black reflect be.,0.11
7606,Natural,Severe,4,Allergies,Occur action vote claim even billion get.,0.09
7607,Professional,Mild,4,COVID-19,Hold claim common realize measure book apply fast option friend tend assume.,0.07
7608,Realize,Severe,8,Bronchitis,Ability perhaps push itself adult magazine better policy good wrong education source.,0.01
7609,Myself,Severe,12,Bronchitis,Leg several real chair statement mind especially beyond mention cultural.,0.14
7610,Energy,Mild,9,Bronchitis,Consider itself politics because rock build particularly provide.,0.1
7611,Gas,Severe,8,Cold,Evening through pressure she policy bank.,0.03
7612,Exist,Moderate,2,Cold,Cut manage score main bill return ok party.,0.13
7613,Suggest,Severe,12,Flu,These box father defense money these particularly leader conference dinner today cover.,0.02
7614,Partner,Mild,8,COVID-19,Fine guess hand indeed agent available difference raise sport.,0.07
7615,Wrong,Severe,5,Asthma,Trade his prove attack crime team national fill probably car movie get include.,0.09
7616,Something,Mild,9,Cold,Purpose foot happy political probably interview three political.,0.04
7617,This,Severe,12,COVID-19,Find hope scene open good civil whose difficult example.,0.13
7618,Suffer,Mild,2,Allergies,Bring perhaps check less though man last teacher participant conference.,0.01
7619,Vote,Mild,14,Flu,Although notice account may seat situation exactly.,0.09
7620,Teach,Moderate,13,Cold,Improve truth especially cost heart though I.,0.14
7621,Single,Moderate,6,Asthma,Shake reduce herself family some figure its dream.,0.04
7622,Gas,Severe,2,Bronchitis,Education fire recent several language real character party example.,0.02
7623,Wear,Severe,8,Cold,Positive church pattern firm pretty if forward rule.,0.15
7624,Gas,Moderate,14,Asthma,Republican few day more still appear form important step sense out service huge.,0.04
7625,Her,Mild,12,Asthma,Spring television hold front local process result threat activity all.,0.06
7626,Lot,Moderate,5,COVID-19,Provide action with not plant data my low there particularly until.,0.13
7627,Career,Mild,5,Bronchitis,Throughout figure adult admit heavy week pattern.,0.09
7628,Crime,Mild,9,Flu,There herself two forward fill product father who trial second sometimes.,0.13
7629,Environment,Mild,2,Allergies,Player feel audience yourself military admit sea.,0.1
7630,Itself,Moderate,12,Asthma,It understand minute information news service cultural east raise design win authority.,0.06
7631,Up,Moderate,1,COVID-19,North able time become read around one someone position evidence seem.,0.06
7632,Recent,Severe,5,Asthma,Ready feel employee apply ground finish.,0.11
7633,Floor,Mild,12,Asthma,Prevent also western them after huge yeah fact laugh clearly speech month build.,0.13
7634,Hard,Moderate,7,COVID-19,Green skin much add its receive certain performance.,0.11
7635,Machine,Mild,10,Flu,Member someone open line bed beat.,0.08
7636,Task,Mild,7,Asthma,Well ready management American democratic matter.,0.09
7637,Quickly,Mild,9,Allergies,Sea especially expert good second new trade morning help radio.,0.07
7638,Development,Moderate,11,Flu,Job floor fire major recently visit.,0.15
7639,Price,Mild,4,Flu,Music expert social argue generation air language high activity there sound foreign.,0.09
7640,And,Moderate,1,COVID-19,Military drug state cup behavior role local very point.,0.07
7641,Bad,Severe,9,Bronchitis,Thus third process some finally report.,0.1
7642,Reduce,Moderate,2,Bronchitis,Part buy reveal hard across attorney agree certain wind watch first support international.,0.12
7643,Actually,Moderate,14,COVID-19,Assume different pull power always dog pattern effect get issue take.,0.03
7644,Study,Moderate,3,COVID-19,Expect describe yet couple me question water bring.,0.1
7645,Occur,Moderate,5,Flu,Enter she it research information whatever certain big hit later really ever.,0.12
7646,Low,Severe,12,Flu,Sort against board manage mouth kitchen past push agent teacher glass.,0.04
7647,The,Moderate,1,COVID-19,Talk already get reason hot role.,0.05
7648,Near,Mild,3,COVID-19,Argue shake about throw also sign country also focus east teach.,0.03
7649,Writer,Mild,12,Asthma,Glass friend understand simply talk level sort space class indicate miss land.,0.1
7650,Speak,Mild,12,Cold,Mr pressure recently long society study area example let hour.,0.09
7651,Expect,Mild,7,Allergies,Compare must billion case letter plant.,0.11
7652,Figure,Moderate,4,Cold,Part affect town organization risk walk trouble.,0.07
7653,Dog,Moderate,12,Asthma,Entire certain air southern with bring million agreement manage avoid picture.,0.13
7654,Here,Mild,3,Bronchitis,In statement dark behind place factor anyone phone action care employee.,0.05
7655,Available,Moderate,11,COVID-19,Stand mean writer administration strong network blood that.,0.02
7656,Blue,Mild,12,Flu,Truth including participant simple suggest control expect issue foreign example blue research.,0.15
7657,Foreign,Severe,12,Allergies,Name human degree tonight right fund his.,0.09
7658,Best,Mild,14,Cold,Century cup and worry rich lay at.,0.14
7659,Politics,Mild,5,Asthma,System coach reach difficult society total group her second seven song meet.,0.13
7660,Have,Moderate,14,COVID-19,Word point generation bank now new project sense worker.,0.09
7661,Sit,Mild,6,COVID-19,Door son tend generation write evening past pretty throw bill traditional fear.,0.03
7662,Leave,Severe,3,Bronchitis,Early special may maybe home significant safe bed human say soldier middle.,0.12
7663,Guy,Moderate,8,Asthma,Identify type keep candidate end letter society difference song.,0.14
7664,Study,Severe,8,Allergies,Wide church police upon member chair condition remember key fish economic training care.,0.12
7665,North,Mild,8,Cold,Side bed recognize prove collection beat amount.,0.03
7666,Brother,Severe,10,Allergies,Take view science that dinner animal begin know walk carry.,0.01
7667,He,Severe,1,Bronchitis,Event seem attention structure when paper.,0.13
7668,Some,Mild,13,Flu,Adult culture matter tax approach animal animal something change key.,0.03
7669,Important,Moderate,13,Allergies,However data party provide note friend base phone stuff main door several.,0.07
7670,Indicate,Mild,7,COVID-19,Pressure traditional help sit character after officer.,0.08
7671,More,Severe,14,Asthma,On anyone young amount raise girl mission them true.,0.03
7672,Actually,Severe,8,Flu,Night whatever open agreement visit his interesting argue week animal break mouth.,0.03
7673,Window,Moderate,12,Allergies,Opportunity answer back pattern program thought safe whether son show kitchen nice.,0.15
7674,Spring,Moderate,12,Cold,Home gas edge total eat role child sit analysis.,0.05
7675,Major,Mild,8,COVID-19,Create choice either wonder vote dog face summer.,0.07
7676,Much,Mild,7,Cold,To surface father write pass reality fire development smile bit meeting data.,0.01
7677,Student,Severe,11,Asthma,Increase age pick available necessary real play care line.,0.11
7678,Exactly,Severe,6,Asthma,Large believe help help cover these happy real manage south.,0.07
7679,Style,Severe,10,Bronchitis,Option benefit five age consider keep success pull choice decision write control somebody.,0.09
7680,Big,Moderate,4,Bronchitis,He get age sport own agent nation.,0.1
7681,Enough,Mild,6,Allergies,Which three population since even vote mean establish.,0.08
7682,Again,Moderate,4,Allergies,Stock computer story lose until picture few win poor owner partner success new.,0.12
7683,Need,Moderate,14,Cold,Security argue occur board something American final admit middle ten author.,0.07
7684,Even,Severe,6,Bronchitis,Administration move week suffer middle write college guy address collection task final statement.,0.11
7685,Accept,Moderate,11,Cold,International billion go chair fill fish.,0.08
7686,Remain,Mild,13,Bronchitis,Beautiful very attack life population investment should.,0.11
7687,Moment,Severe,4,Asthma,Both charge still someone no down bar cover show treatment occur.,0.06
7688,Our,Severe,12,Allergies,Television receive author though create land management program development save participant mission total.,0.12
7689,Knowledge,Moderate,3,Cold,Partner southern whatever turn event order shoulder data spring upon author.,0.14
